EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
ufc 96: jackson vs jardine,matt brown vs. pete sell,Round 1,pete sell,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ufc 96: jackson vs jardine,matt hamill vs. mark munoz,Round 1,matt hamill,1.0,0.48,0.0,0.0,0.0,19.0,23,47,40,64,0,0,5,5,20,42,0,0,2,4,1,1,18,42
ufc 96: jackson vs jardine,matt hamill vs. mark munoz,Round 1,mark munoz,0.0,0.37,0.0,0.0,0.0,1.0,14,37,14,37,0,4,0,0,10,31,3,5,4,6,0,0,11,32
ufc 96: jackson vs jardine,gray maynard vs. jim miller,Round 1,gray maynard,0.0,0.46,0.0,0.0,0.0,3.0,12,26,24,38,0,0,1,1,8,22,5,7,4,4,0,0,6,18
ufc 96: jackson vs jardine,gray maynard vs. jim miller,Round 2,gray maynard,0.0,0.36,0.0,0.0,0.0,11.0,14,38,18,42,0,0,0,0,14,38,4,5,0,0,0,0,10,33
ufc 96: jackson vs jardine,gray maynard vs. jim miller,Round 3,gray maynard,0.0,0.37,1.0,0.0,0.0,111.0,11,29,17,35,1,1,0,0,6,20,2,2,1,1,4,8,9,27
ufc 96: jackson vs jardine,gray maynard vs. jim miller,Round 1,jim miller,0.0,0.24,0.0,0.0,0.0,85.0,8,33,8,33,0,4,3,3,3,28,4,6,5,5,0,0,1,24
ufc 96: jackson vs jardine,gray maynard vs. jim miller,Round 2,jim miller,0.0,0.25,0.0,0.0,0.0,0.0,11,43,11,43,0,1,6,6,11,43,1,4,0,0,0,0,4,33
ufc 96: jackson vs jardine,gray maynard vs. jim miller,Round 3,jim miller,0.0,0.25,0.0,1.0,0.0,1.0,6,24,9,28,0,3,0,0,6,22,2,2,0,2,0,0,4,22
ufc 96: jackson vs jardine,tamdan mccrory vs. ryan madigan,Round 1,tamdan mccrory,0.0,0.52,1.0,0.0,0.0,202.0,12,23,20,33,1,1,0,0,1,2,0,0,0,0,11,21,12,23
ufc 96: jackson vs jardine,tamdan mccrory vs. ryan madigan,Round 1,ryan madigan,0.0,0.0,0.0,0.0,0.0,0.0,0,2,15,20,0,0,0,1,0,2,0,0,0,0,0,0,0,1
ufc 96: jackson vs jardine,kendall grove vs. jason day,Round 1,kendall grove,1.0,0.4,0.0,0.0,0.0,3.0,10,25,11,26,0,0,1,2,5,17,1,3,1,4,4,4,8,20
ufc 96: jackson vs jardine,kendall grove vs. jason day,Round 1,jason day,0.0,0.24,0.0,0.0,0.0,0.0,6,25,6,25,0,0,2,2,3,15,0,1,3,10,0,0,4,22
ufc 96: jackson vs jardine,jason brilz vs. tim boetsch,Round 1,jason brilz,0.0,0.12,0.5,0.0,0.0,36.0,6,49,9,52,1,2,0,2,5,45,1,3,1,4,0,0,5,44
ufc 96: jackson vs jardine,jason brilz vs. tim boetsch,Round 2,jason brilz,0.0,0.6,1.0,1.0,0.0,248.0,18,30,53,66,1,1,8,9,1,6,4,4,10,11,7,13,6,17
ufc 96: jackson vs jardine,jason brilz vs. tim boetsch,Round 3,jason brilz,0.0,0.41,0.4,0.0,0.0,194.0,10,24,45,65,2,5,3,3,3,15,2,2,5,6,2,3,5,19
ufc 96: jackson vs jardine,jason brilz vs. tim boetsch,Round 1,tim boetsch,0.0,0.44,0.0,0.0,0.0,2.0,21,47,22,49,0,0,2,2,15,40,3,3,6,7,0,0,16,42
ufc 96: jackson vs jardine,jason brilz vs. tim boetsch,Round 2,tim boetsch,0.0,0.33,0.0,0.0,0.0,0.0,1,3,3,5,0,0,0,0,1,3,0,0,0,0,0,0,1,3
ufc 96: jackson vs jardine,jason brilz vs. tim boetsch,Round 3,tim boetsch,0.0,0.33,0.0,0.0,0.0,0.0,5,15,6,16,0,0,0,0,5,15,0,0,0,0,0,0,5,15
ufc 96: jackson vs jardine,brandon vera vs. michael patt,Round 1,brandon vera,0.0,0.43,0.0,0.0,0.0,0.0,25,57,25,57,0,0,13,15,25,57,2,4,0,0,0,0,10,38
ufc 96: jackson vs jardine,brandon vera vs. michael patt,Round 2,brandon vera,2.0,0.38,0.0,0.0,0.0,11.0,7,18,7,18,0,0,6,7,7,18,0,0,0,0,0,0,1,11
ufc 96: jackson vs jardine,brandon vera vs. michael patt,Round 1,michael patt,0.0,0.19,0.0,0.0,0.0,0.0,4,21,4,21,0,0,2,3,4,21,0,0,0,0,0,0,2,18
ufc 96: jackson vs jardine,brandon vera vs. michael patt,Round 2,michael patt,0.0,0.14,0.0,0.0,0.0,0.0,1,7,1,7,0,0,0,0,1,7,0,0,0,0,0,0,1,7
ufc 96: jackson vs jardine,shane nelson vs. aaron riley,Round 1,shane nelson,1.0,0.41,0.0,0.0,0.0,6.0,5,12,5,12,0,0,0,1,2,6,1,1,0,1,3,5,4,10
ufc 96: jackson vs jardine,shane nelson vs. aaron riley,Round 1,aaron riley,0.0,0.44,0.0,0.0,0.0,2.0,4,9,4,9,0,0,3,3,4,9,1,1,0,0,0,0,0,5
ufc 95: sanchez vs stevenson,diego sanchez vs. joe stevenson,Round 1,diego sanchez,0.0,0.54,0.0,0.0,0.0,1.0,36,66,36,66,0,1,0,0,36,66,7,9,0,0,0,0,29,57
ufc 95: sanchez vs stevenson,diego sanchez vs. joe stevenson,Round 2,diego sanchez,0.0,0.58,1.0,1.0,0.0,45.0,31,53,31,53,1,1,0,0,29,49,5,7,2,4,0,0,26,46
ufc 95: sanchez vs stevenson,diego sanchez vs. joe stevenson,Round 3,diego sanchez,0.0,0.32,0.0,0.0,0.0,0.0,24,74,24,74,0,2,0,0,24,72,4,7,0,2,0,0,20,67
ufc 95: sanchez vs stevenson,diego sanchez vs. joe stevenson,Round 1,joe stevenson,0.0,0.2,0.0,0.0,0.0,0.0,11,54,11,54,0,1,0,0,8,49,0,1,3,5,0,0,11,53
ufc 95: sanchez vs stevenson,diego sanchez vs. joe stevenson,Round 2,joe stevenson,0.0,0.24,0.0,1.0,1.0,15.0,9,37,9,37,0,3,1,1,8,34,2,3,0,2,1,1,6,33
ufc 95: sanchez vs stevenson,diego sanchez vs. joe stevenson,Round 3,joe stevenson,0.0,0.38,0.0,0.0,0.0,9.0,21,54,23,56,0,0,0,0,19,51,4,5,2,3,0,0,17,49
ufc 95: sanchez vs stevenson,dan hardy vs. rory markham,Round 1,dan hardy,1.0,0.41,0.0,0.0,0.0,2.0,5,12,5,12,0,0,2,3,4,11,0,0,0,0,1,1,3,9
ufc 95: sanchez vs stevenson,dan hardy vs. rory markham,Round 1,rory markham,0.0,0.28,0.0,0.0,0.0,0.0,2,7,2,7,0,0,0,1,2,7,0,0,0,0,0,0,2,6
ufc 95: sanchez vs stevenson,nate marquardt vs. wilson gouveia,Round 1,nate marquardt,0.0,0.64,1.0,0.0,0.0,63.0,22,34,22,34,1,1,7,9,17,28,8,8,0,0,5,6,7,17
ufc 95: sanchez vs stevenson,nate marquardt vs. wilson gouveia,Round 2,nate marquardt,0.0,0.67,0.5,1.0,0.0,139.0,31,46,42,57,1,2,2,2,12,19,6,6,11,17,8,10,23,38
ufc 95: sanchez vs stevenson,nate marquardt vs. wilson gouveia,Round 3,nate marquardt,1.0,0.63,0.0,0.0,0.0,57.0,14,22,15,23,0,3,5,6,9,16,2,2,5,5,0,1,7,14
ufc 95: sanchez vs stevenson,nate marquardt vs. wilson gouveia,Round 1,wilson gouveia,0.0,0.2,0.0,1.0,0.0,0.0,5,25,5,25,0,0,2,3,5,25,0,0,0,0,0,0,3,22
ufc 95: sanchez vs stevenson,nate marquardt vs. wilson gouveia,Round 2,wilson gouveia,0.0,0.21,0.0,0.0,0.0,0.0,6,28,10,32,0,0,1,2,5,22,1,1,0,5,1,1,4,25
ufc 95: sanchez vs stevenson,nate marquardt vs. wilson gouveia,Round 3,wilson gouveia,0.0,0.23,0.0,0.0,0.0,0.0,5,21,5,21,0,0,0,0,5,21,0,0,0,0,0,0,5,21
ufc 95: sanchez vs stevenson,demian maia vs. chael sonnen,Round 1,demian maia,0.0,0.35,0.25,1.0,0.0,9.0,6,17,6,17,1,4,0,0,5,15,1,3,0,1,1,1,5,14
ufc 95: sanchez vs stevenson,demian maia vs. chael sonnen,Round 1,chael sonnen,0.0,0.33,0.0,0.0,0.0,87.0,8,24,18,34,0,0,2,3,7,21,1,1,0,0,1,3,5,20
ufc 95: sanchez vs stevenson,paulo thiago vs. josh koscheck,Round 1,paulo thiago,1.0,0.29,0.0,0.0,0.0,2.0,7,24,7,24,0,0,2,2,7,24,1,1,0,0,0,0,4,21
ufc 95: sanchez vs stevenson,paulo thiago vs. josh koscheck,Round 1,josh koscheck,0.0,0.27,0.0,0.0,0.0,0.0,8,29,8,29,0,0,2,2,8,29,0,0,0,0,0,0,6,27
ufc 95: sanchez vs stevenson,terry etim vs. brian cobb,Round 1,terry etim,0.0,0.39,1.0,0.0,0.0,21.0,15,38,15,38,1,1,9,10,15,37,1,2,0,0,0,1,5,26
ufc 95: sanchez vs stevenson,terry etim vs. brian cobb,Round 2,terry etim,1.0,0.8,0.0,0.0,0.0,3.0,4,5,4,5,0,0,1,1,2,2,0,0,0,0,2,3,3,4
ufc 95: sanchez vs stevenson,terry etim vs. brian cobb,Round 1,brian cobb,0.0,0.0,0.5,0.0,0.0,108.0,0,13,70,86,2,4,0,0,0,13,0,1,0,0,0,0,0,12
ufc 95: sanchez vs stevenson,terry etim vs. brian cobb,Round 2,brian cobb,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ufc 95: sanchez vs stevenson,junior dos santos vs. stefan struve,Round 1,junior dos santos,2.0,0.66,0.0,0.0,0.0,6.0,12,18,12,18,0,0,1,1,6,8,2,3,4,7,2,3,9,14
ufc 95: sanchez vs stevenson,junior dos santos vs. stefan struve,Round 1,stefan struve,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ufc 95: sanchez vs stevenson,evan dunham vs. per eklund,Round 1,evan dunham,1.0,0.48,0.0,1.0,0.0,31.0,13,27,14,28,0,0,0,0,7,18,0,0,0,0,6,9,13,27
ufc 95: sanchez vs stevenson,evan dunham vs. per eklund,Round 1,per eklund,0.0,0.69,1.0,1.0,0.0,32.0,9,13,14,18,1,1,1,1,8,12,3,3,0,0,1,1,5,9
ufc 95: sanchez vs stevenson,mike ciesnolevicz vs. neil grove,Round 1,mike ciesnolevicz,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ufc 95: sanchez vs stevenson,mike ciesnolevicz vs. neil grove,Round 1,neil grove,0.0,0.0,0.0,1.0,0.0,22.0,0,3,2,6,0,0,0,0,0,3,0,0,0,0,0,0,0,3
ufc 95: sanchez vs stevenson,paul kelly vs. troy mandaloniz,Round 1,paul kelly,0.0,0.46,0.33,0.0,0.0,101.0,43,92,70,123,1,3,5,6,14,37,13,15,21,37,8,18,25,71
ufc 95: sanchez vs stevenson,paul kelly vs. troy mandaloniz,Round 2,paul kelly,0.0,0.34,1.0,0.0,1.0,214.0,9,26,80,107,1,1,1,2,3,9,1,1,0,0,6,17,7,23
ufc 95: sanchez vs stevenson,paul kelly vs. troy mandaloniz,Round 3,paul kelly,0.0,0.26,0.0,0.0,0.0,68.0,19,72,42,97,0,2,6,6,17,67,2,3,1,3,1,2,11,63
ufc 95: sanchez vs stevenson,paul kelly vs. troy mandaloniz,Round 1,troy mandaloniz,1.0,0.51,1.0,0.0,0.0,77.0,18,35,20,37,1,1,2,2,9,16,4,5,9,18,0,1,12,28
ufc 95: sanchez vs stevenson,paul kelly vs. troy mandaloniz,Round 2,troy mandaloniz,0.0,0.57,1.0,0.0,0.0,38.0,8,14,12,18,1,1,1,2,5,10,0,1,0,0,3,4,7,11
ufc 95: sanchez vs stevenson,paul kelly vs. troy mandaloniz,Round 3,troy mandaloniz,0.0,0.36,1.0,0.0,0.0,50.0,12,33,12,33,2,2,0,0,12,30,0,1,0,1,0,2,12,32
ufc fight night: lauzon vs stephens,joe lauzon vs. jeremy stephens,Round 1,joe lauzon,0.0,0.7,1.0,3.0,0.0,109.0,7,10,17,20,1,1,0,0,0,1,0,0,1,2,6,7,7,10
ufc fight night: lauzon vs stephens,joe lauzon vs. jeremy stephens,Round 2,joe lauzon,0.0,0.57,1.0,1.0,1.0,202.0,4,7,15,18,1,1,0,0,2,5,1,1,0,0,2,2,3,6
ufc fight night: lauzon vs stephens,joe lauzon vs. jeremy stephens,Round 1,jeremy stephens,0.0,0.38,1.0,0.0,0.0,168.0,7,18,11,22,1,1,0,0,0,3,2,2,2,2,5,13,5,16
ufc fight night: lauzon vs stephens,joe lauzon vs. jeremy stephens,Round 2,jeremy stephens,0.0,0.42,0.0,0.0,1.0,56.0,8,19,14,25,0,0,1,2,4,10,0,0,0,0,4,9,7,17
ufc fight night: lauzon vs stephens,cain velasquez vs. denis stojnic,Round 1,cain velasquez,0.0,0.59,0.0,0.0,0.0,91.0,68,115,68,115,0,3,22,22,24,58,11,12,44,57,0,0,35,81
ufc fight night: lauzon vs stephens,cain velasquez vs. denis stojnic,Round 2,cain velasquez,0.0,0.8,1.0,0.0,0.0,117.0,20,25,56,68,1,1,2,2,6,9,6,7,4,4,10,12,12,16
ufc fight night: lauzon vs stephens,cain velasquez vs. denis stojnic,Round 1,denis stojnic,0.0,0.2,0.0,0.0,0.0,4.0,6,30,6,30,0,0,2,3,4,28,0,0,2,2,0,0,4,27
ufc fight night: lauzon vs stephens,cain velasquez vs. denis stojnic,Round 2,denis stojnic,0.0,0.11,0.0,1.0,0.0,0.0,1,9,2,11,0,0,0,0,0,6,0,0,1,3,0,0,1,9
ufc fight night: lauzon vs stephens,josh neer vs. mac danzig,Round 1,josh neer,0.0,0.47,0.0,2.0,0.0,52.0,34,71,35,72,0,0,5,5,12,35,12,15,22,36,0,0,17,51
ufc fight night: lauzon vs stephens,josh neer vs. mac danzig,Round 2,josh neer,0.0,0.48,0.0,1.0,0.0,81.0,12,25,33,47,0,0,0,0,0,6,0,0,0,0,12,19,12,25
ufc fight night: lauzon vs stephens,josh neer vs. mac danzig,Round 1,mac danzig,1.0,0.52,0.0,0.0,0.0,65.0,30,57,46,74,0,0,3,4,19,41,7,9,11,15,0,1,20,44
ufc fight night: lauzon vs stephens,josh neer vs. mac danzig,Round 2,mac danzig,0.0,0.33,0.0,0.0,1.0,113.0,3,9,16,26,0,1,0,0,1,3,0,0,0,0,2,6,3,9
ufc fight night: lauzon vs stephens,anthony johnson vs. luigi fioravanti,Round 1,anthony johnson,1.0,0.44,0.0,0.0,0.0,9.0,21,47,32,62,0,0,9,12,12,38,2,5,4,4,5,5,10,30
ufc fight night: lauzon vs stephens,anthony johnson vs. luigi fioravanti,Round 1,luigi fioravanti,0.0,0.52,0.0,0.0,0.0,18.0,12,23,13,24,0,1,4,7,11,21,2,3,1,2,0,0,6,13
ufc fight night: lauzon vs stephens,kurt pellegrino vs. rob emerson,Round 1,kurt pellegrino,0.0,0.27,0.0,0.0,0.0,0.0,10,36,16,42,0,2,2,2,9,35,3,5,1,1,0,0,5,29
ufc fight night: lauzon vs stephens,kurt pellegrino vs. rob emerson,Round 2,kurt pellegrino,0.0,0.27,0.33,1.0,0.0,89.0,6,22,11,27,1,3,0,1,3,19,1,1,0,0,3,3,5,20
ufc fight night: lauzon vs stephens,kurt pellegrino vs. rob emerson,Round 1,rob emerson,0.0,0.3,0.4,0.0,0.0,58.0,16,53,18,55,2,5,5,6,12,44,1,1,1,1,3,8,10,46
ufc fight night: lauzon vs stephens,kurt pellegrino vs. rob emerson,Round 2,rob emerson,0.0,0.2,0.0,0.0,0.0,2.0,5,24,6,25,0,0,2,2,5,24,0,1,0,0,0,0,3,21
ufc fight night: lauzon vs stephens,dan miller vs. jake rosholt,Round 1,dan miller,0.0,0.33,0.0,2.0,1.0,22.0,2,6,4,8,0,0,0,0,0,4,0,0,1,1,1,1,2,6
ufc fight night: lauzon vs stephens,dan miller vs. jake rosholt,Round 1,jake rosholt,0.0,0.5,0.5,0.0,0.0,26.0,2,4,5,7,1,2,0,0,1,2,0,0,0,0,1,2,2,4
ufc fight night: lauzon vs stephens,matt veach vs. matt grice,Round 1,matt veach,1.0,0.41,0.33,0.0,0.0,84.0,12,29,22,40,1,3,1,1,5,13,0,1,5,10,2,6,11,27
ufc fight night: lauzon vs stephens,matt veach vs. matt grice,Round 1,matt grice,1.0,0.6,0.0,1.0,0.0,101.0,29,48,51,72,0,0,1,1,6,15,2,2,9,15,14,18,26,45
ufc fight night: lauzon vs stephens,gleison tibau vs. rich clementi,Round 1,gleison tibau,0.0,0.7,0.66,1.0,0.0,201.0,7,10,22,26,2,3,2,2,2,2,0,0,3,4,2,4,5,8
ufc fight night: lauzon vs stephens,gleison tibau vs. rich clementi,Round 1,rich clementi,0.0,0.11,0.0,0.0,0.0,20.0,1,9,2,10,0,1,0,1,0,6,1,2,1,3,0,0,0,6
ufc fight night: lauzon vs stephens,nick catone vs. derek downey,Round 1,nick catone,0.0,0.94,1.0,1.0,0.0,222.0,16,17,48,50,3,3,0,0,1,1,0,0,0,0,15,16,16,17
ufc fight night: lauzon vs stephens,nick catone vs. derek downey,Round 2,nick catone,0.0,0.71,1.0,1.0,0.0,55.0,5,7,14,17,1,1,0,0,0,0,0,0,3,4,2,3,5,7
ufc fight night: lauzon vs stephens,nick catone vs. derek downey,Round 1,derek downey,0.0,1.0,0.2,0.0,0.0,60.0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,0,0,0
ufc fight night: lauzon vs stephens,nick catone vs. derek downey,Round 2,derek downey,0.0,1.0,0.0,0.0,0.0,2.0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
ufc fight night: lauzon vs stephens,matthew riddle vs. steve bruno,Round 1,matthew riddle,0.0,0.41,0.5,0.0,0.0,111.0,15,36,35,59,2,4,5,6,1,15,8,13,13,19,1,2,2,17
ufc fight night: lauzon vs stephens,matthew riddle vs. steve bruno,Round 2,matthew riddle,0.0,0.72,1.0,0.0,0.0,281.0,13,18,73,81,1,1,0,0,0,1,1,1,1,1,12,16,12,17
ufc fight night: lauzon vs stephens,matthew riddle vs. steve bruno,Round 3,matthew riddle,0.0,0.74,0.5,0.0,0.0,279.0,20,27,168,181,1,2,1,1,2,3,15,15,3,5,15,19,4,11
ufc fight night: lauzon vs stephens,matthew riddle vs. steve bruno,Round 1,steve bruno,0.0,0.63,1.0,0.0,0.0,21.0,21,33,26,38,1,1,10,14,17,26,1,3,4,7,0,0,10,16
ufc fight night: lauzon vs stephens,matthew riddle vs. steve bruno,Round 2,steve bruno,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ufc fight night: lauzon vs stephens,matthew riddle vs. steve bruno,Round 3,steve bruno,0.0,0.5,0.0,0.0,0.0,2.0,1,2,4,5,0,0,0,0,1,1,0,0,0,1,0,0,1,2
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 1,georges st-pierre,0.0,0.77,0.0,0.0,0.0,134.0,34,44,49,60,0,3,10,11,16,23,12,14,18,21,0,0,12,19
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 2,georges st-pierre,0.0,0.64,1.0,0.0,0.0,268.0,18,28,84,97,1,1,0,1,0,2,6,8,3,5,15,21,12,19
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 3,georges st-pierre,0.0,0.79,1.0,0.0,0.0,226.0,19,24,67,76,2,2,1,1,8,10,6,6,2,2,9,12,12,17
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 4,georges st-pierre,0.0,0.8,1.0,0.0,0.0,269.0,21,26,110,125,1,1,2,2,6,8,4,4,0,0,15,18,15,20
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 1,bj penn,0.0,0.46,0.0,0.0,0.0,0.0,12,26,20,34,0,0,4,4,4,16,4,5,8,10,0,0,4,17
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 2,bj penn,0.0,0.75,0.0,0.0,0.0,0.0,3,4,20,21,0,0,0,0,3,4,0,0,0,0,0,0,3,4
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 3,bj penn,0.0,0.2,0.0,0.0,0.0,26.0,1,5,14,18,0,1,0,0,1,5,0,0,0,0,0,0,1,5
ufc 94: st-pierre vs penn 2,georges st-pierre vs. bj penn,Round 4,bj penn,0.0,0.0,0.0,0.0,0.0,0.0,0,2,9,12,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ufc 94: st-pierre vs penn 2,lyoto machida vs. thiago silva,Round 1,lyoto machida,2.0,0.6,0.66,0.0,0.0,148.0,24,40,32,48,2,3,4,6,10,20,4,5,2,2,12,18,16,29
ufc 94: st-pierre vs penn 2,lyoto machida vs. thiago silva,Round 1,thiago silva,0.0,0.2,0.0,0.0,0.0,24.0,2,10,19,28,0,2,0,0,0,8,1,5,2,2,0,0,1,5
ufc 94: st-pierre vs penn 2,jon jones vs. stephan bonnar,Round 1,jon jones,1.0,0.74,0.66,0.0,0.0,78.0,20,27,26,34,4,6,2,2,4,9,8,9,10,10,6,8,10,16
ufc 94: st-pierre vs penn 2,jon jones vs. stephan bonnar,Round 2,jon jones,0.0,0.85,0.75,0.0,0.0,95.0,18,21,25,28,3,4,3,3,8,10,5,7,7,8,3,3,10,11
ufc 94: st-pierre vs penn 2,jon jones vs. stephan bonnar,Round 3,jon jones,0.0,0.5,0.0,0.0,0.0,76.0,7,14,19,27,0,0,0,0,1,4,3,6,5,9,1,1,4,8
ufc 94: st-pierre vs penn 2,jon jones vs. stephan bonnar,Round 1,stephan bonnar,0.0,0.47,0.0,0.0,0.0,31.0,9,19,17,27,0,1,6,8,1,9,3,5,8,10,0,0,0,6
ufc 94: st-pierre vs penn 2,jon jones vs. stephan bonnar,Round 2,stephan bonnar,0.0,0.39,0.0,0.0,0.0,51.0,11,28,21,39,0,0,3,5,3,16,3,4,7,11,1,1,5,19
ufc 94: st-pierre vs penn 2,jon jones vs. stephan bonnar,Round 3,stephan bonnar,0.0,0.58,0.0,0.0,0.0,49.0,17,29,36,48,0,1,3,4,4,14,4,4,13,15,0,0,10,21
ufc 94: st-pierre vs penn 2,karo parisyan vs. dong hyun kim,Round 1,karo parisyan,0.0,0.6,0.0,0.0,0.0,78.0,3,5,9,12,0,1,0,0,2,4,0,0,0,0,1,1,3,5
ufc 94: st-pierre vs penn 2,karo parisyan vs. dong hyun kim,Round 2,karo parisyan,0.0,0.38,0.2,1.0,0.0,84.0,10,26,15,31,1,5,5,5,3,17,0,0,7,9,0,0,5,21
ufc 94: st-pierre vs penn 2,karo parisyan vs. dong hyun kim,Round 3,karo parisyan,0.0,0.68,0.16,0.0,0.0,152.0,11,16,22,27,1,6,5,7,2,4,1,1,8,11,1,1,5,8
ufc 94: st-pierre vs penn 2,karo parisyan vs. dong hyun kim,Round 1,dong hyun kim,0.0,0.71,0.5,2.0,0.0,194.0,10,14,31,36,1,2,8,9,0,3,0,0,8,9,2,2,2,5
ufc 94: st-pierre vs penn 2,karo parisyan vs. dong hyun kim,Round 2,dong hyun kim,0.0,0.25,0.0,0.0,0.0,106.0,4,16,4,16,0,1,1,1,1,13,1,1,3,3,0,0,2,14
ufc 94: st-pierre vs penn 2,karo parisyan vs. dong hyun kim,Round 3,dong hyun kim,0.0,1.0,0.33,0.0,0.0,106.0,5,5,12,12,1,3,2,2,0,0,2,2,5,5,0,0,1,1
ufc 94: st-pierre vs penn 2,clay guida vs. nate diaz,Round 1,clay guida,0.0,0.51,0.5,1.0,0.0,154.0,24,47,39,62,1,2,9,9,14,30,2,4,4,8,6,9,13,34
ufc 94: st-pierre vs penn 2,clay guida vs. nate diaz,Round 2,clay guida,0.0,0.6,0.2,0.0,0.0,208.0,15,25,20,31,1,5,12,13,1,5,1,3,11,16,3,4,2,9
ufc 94: st-pierre vs penn 2,clay guida vs. nate diaz,Round 3,clay guida,0.0,0.37,0.5,0.0,0.0,168.0,10,27,16,34,2,4,9,9,6,22,1,2,4,5,0,0,0,16
ufc 94: st-pierre vs penn 2,clay guida vs. nate diaz,Round 1,nate diaz,0.0,0.33,0.0,0.0,0.0,1.0,19,57,24,62,0,1,1,1,17,53,1,3,2,4,0,0,17,53
ufc 94: st-pierre vs penn 2,clay guida vs. nate diaz,Round 2,nate diaz,0.0,0.53,0.0,0.0,0.0,29.0,7,13,14,21,0,5,2,2,4,9,1,1,3,4,0,0,4,10
ufc 94: st-pierre vs penn 2,clay guida vs. nate diaz,Round 3,nate diaz,0.0,0.35,0.0,0.0,0.0,20.0,23,65,32,75,0,2,0,1,15,55,5,7,7,9,1,1,18,57
ufc 94: st-pierre vs penn 2,jon fitch vs. akihiro gono,Round 1,jon fitch,0.0,0.65,0.5,0.0,0.0,213.0,17,26,35,48,2,4,4,5,4,11,9,10,11,13,2,2,4,11
ufc 94: st-pierre vs penn 2,jon fitch vs. akihiro gono,Round 2,jon fitch,0.0,0.5,0.5,1.0,0.0,246.0,10,20,91,121,1,2,2,2,2,5,1,1,1,1,7,14,7,17
ufc 94: st-pierre vs penn 2,jon fitch vs. akihiro gono,Round 3,jon fitch,0.0,0.54,1.0,1.0,0.0,149.0,13,24,48,63,1,1,1,1,5,11,8,11,4,6,4,7,4,12
ufc 94: st-pierre vs penn 2,jon fitch vs. akihiro gono,Round 1,akihiro gono,0.0,0.66,0.0,0.0,0.0,22.0,4,6,11,13,0,0,3,4,3,5,1,1,1,1,0,0,0,1
ufc 94: st-pierre vs penn 2,jon fitch vs. akihiro gono,Round 2,akihiro gono,0.0,0.33,0.0,0.0,0.0,30.0,1,3,3,5,0,0,0,0,0,2,1,3,1,1,0,0,0,0
ufc 94: st-pierre vs penn 2,jon fitch vs. akihiro gono,Round 3,akihiro gono,0.0,0.18,0.0,0.0,1.0,69.0,2,11,4,14,0,0,0,0,1,8,1,2,0,1,1,2,1,9
ufc 94: st-pierre vs penn 2,thiago tavares vs. manvel gamburyan,Round 1,thiago tavares,0.0,0.45,1.0,0.0,0.0,240.0,9,20,51,69,2,2,0,0,0,3,0,0,0,0,9,17,9,20
ufc 94: st-pierre vs penn 2,thiago tavares vs. manvel gamburyan,Round 2,thiago tavares,0.0,0.42,0.33,0.0,0.0,59.0,3,7,4,9,1,3,0,0,3,7,0,0,0,0,0,0,3,7
ufc 94: st-pierre vs penn 2,thiago tavares vs. manvel gamburyan,Round 3,thiago tavares,0.0,0.4,0.0,0.0,0.0,9.0,15,37,15,37,0,2,0,0,14,34,3,4,1,3,0,0,12,33
ufc 94: st-pierre vs penn 2,thiago tavares vs. manvel gamburyan,Round 1,manvel gamburyan,0.0,0.66,0.0,1.0,0.0,5.0,4,6,19,22,0,1,0,1,1,3,1,1,2,2,1,1,3,4
ufc 94: st-pierre vs penn 2,thiago tavares vs. manvel gamburyan,Round 2,manvel gamburyan,0.0,0.28,1.0,0.0,0.0,115.0,7,25,31,51,1,1,2,2,3,15,1,2,0,0,4,10,4,21
ufc 94: st-pierre vs penn 2,thiago tavares vs. manvel gamburyan,Round 3,manvel gamburyan,0.0,0.27,0.0,0.0,0.0,18.0,15,55,16,56,0,3,3,3,14,53,1,1,1,2,0,0,11,51
