EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
the ultimate fighter: team bisping vs team miller finale,roland delorme vs. josh ferguson,Round 2,josh ferguson,0.0,0.55,0.0,0.0,0.0,62.0,49,27,54,32,0,0,2,2,47,25,6,5,2,2,0,0,41,20
the ultimate fighter: team bisping vs team miller finale,roland delorme vs. josh ferguson,Round 3,josh ferguson,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
the ultimate fighter: team bisping vs team miller finale,steven siler vs. josh clopton,Round 1,steven siler,0.0,0.53,0.0,1.0,0.0,2.0,45,24,59,37,0,0,5,4,27,9,14,13,18,15,0,0,26,7
the ultimate fighter: team bisping vs team miller finale,steven siler vs. josh clopton,Round 2,steven siler,0.0,0.62,0.0,1.0,0.0,14.0,66,41,81,55,1,0,1,0,30,10,16,15,36,31,0,0,49,26
the ultimate fighter: team bisping vs team miller finale,steven siler vs. josh clopton,Round 3,steven siler,0.0,0.31,0.0,0.0,0.0,7.0,22,7,56,41,0,0,2,2,15,3,3,2,7,4,0,0,17,3
the ultimate fighter: team bisping vs team miller finale,steven siler vs. josh clopton,Round 1,josh clopton,0.0,0.6,0.0,0.0,0.0,115.0,25,15,38,26,0,0,7,6,15,7,5,5,10,8,0,0,13,4
the ultimate fighter: team bisping vs team miller finale,steven siler vs. josh clopton,Round 2,josh clopton,0.0,0.78,0.66,0.0,0.0,138.0,28,22,38,32,3,2,2,2,14,9,8,8,9,9,5,4,18,12
the ultimate fighter: team bisping vs team miller finale,steven siler vs. josh clopton,Round 3,josh clopton,0.0,0.66,0.66,0.0,0.0,212.0,9,6,29,26,3,2,4,4,4,1,0,0,3,3,2,2,5,2
the ultimate fighter: team bisping vs team miller finale,bryan caraway vs. dustin neace,Round 1,bryan caraway,0.0,0.35,1.0,0.0,0.0,142.0,28,10,36,17,1,1,0,0,27,9,2,1,0,0,1,1,26,9
the ultimate fighter: team bisping vs team miller finale,bryan caraway vs. dustin neace,Round 2,bryan caraway,0.0,0.52,1.0,1.0,0.0,43.0,25,13,29,15,2,2,8,8,25,13,2,1,0,0,0,0,15,4
the ultimate fighter: team bisping vs team miller finale,bryan caraway vs. dustin neace,Round 1,dustin neace,0.0,0.4,0.0,1.0,0.0,24.0,30,12,43,25,0,0,2,2,28,11,2,2,1,0,1,1,26,8
the ultimate fighter: team bisping vs team miller finale,bryan caraway vs. dustin neace,Round 2,dustin neace,0.0,0.24,0.0,0.0,0.0,31.0,25,6,29,10,1,0,2,2,23,4,2,2,0,0,2,2,21,2
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 1,mauricio rua,0.0,0.4,0.0,0.0,0.0,71.0,25,10,40,24,3,0,4,2,21,8,3,1,4,2,0,0,18,7
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 2,mauricio rua,0.0,0.44,0.0,0.0,0.0,47.0,45,20,53,28,0,0,5,3,33,14,3,3,12,6,0,0,37,14
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 3,mauricio rua,0.0,0.44,0.33,1.0,0.0,127.0,38,17,49,27,3,1,3,3,21,7,1,1,10,6,7,4,34,13
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 4,mauricio rua,0.0,0.52,1.0,0.0,0.0,30.0,44,23,54,33,3,3,0,0,26,13,0,0,8,5,10,5,44,23
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 5,mauricio rua,0.0,0.61,1.0,0.0,0.0,271.0,42,26,97,79,1,1,0,0,2,1,3,3,0,0,40,25,39,23
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 1,dan henderson,0.0,0.53,0.0,1.0,0.0,8.0,43,23,48,28,1,0,2,2,24,10,3,3,17,11,2,2,38,18
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 2,dan henderson,0.0,0.59,0.0,0.0,0.0,73.0,42,25,53,35,0,0,3,3,26,14,8,8,16,11,0,0,31,14
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 3,dan henderson,1.0,0.6,0.0,0.0,0.0,65.0,35,21,48,33,1,0,1,1,14,5,4,4,7,5,14,11,30,16
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 4,dan henderson,0.0,0.4,0.5,0.0,2.0,119.0,20,8,21,9,2,1,0,0,14,4,1,1,0,0,6,4,19,7
ufc 139: shogun vs henderson,mauricio rua vs. dan henderson,Round 5,dan henderson,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ufc 139: shogun vs henderson,wanderlei silva vs. cung le,Round 1,wanderlei silva,0.0,0.28,0.0,0.0,0.0,0.0,60,17,60,17,0,0,3,2,51,15,6,5,9,2,0,0,51,10
ufc 139: shogun vs henderson,wanderlei silva vs. cung le,Round 2,wanderlei silva,1.0,0.59,0.0,0.0,0.0,13.0,44,26,52,34,0,0,3,2,32,15,4,3,11,11,1,0,37,21
ufc 139: shogun vs henderson,wanderlei silva vs. cung le,Round 1,cung le,0.0,0.35,0.0,0.0,0.0,0.0,45,16,45,16,0,0,3,2,43,16,9,5,2,0,0,0,33,9
ufc 139: shogun vs henderson,wanderlei silva vs. cung le,Round 2,cung le,0.0,0.44,0.0,0.0,0.0,0.0,36,16,36,16,1,0,5,5,36,16,10,7,0,0,0,0,21,4
ufc 139: shogun vs henderson,urijah faber vs. brian bowles,Round 1,urijah faber,0.0,0.47,1.0,0.0,0.0,84.0,36,17,39,20,1,1,2,2,32,14,4,2,0,0,4,3,30,13
ufc 139: shogun vs henderson,urijah faber vs. brian bowles,Round 2,urijah faber,1.0,0.76,0.0,1.0,1.0,55.0,25,19,30,24,0,0,0,0,4,3,1,1,1,1,20,15,24,18
ufc 139: shogun vs henderson,urijah faber vs. brian bowles,Round 1,brian bowles,0.0,0.21,0.0,0.0,0.0,0.0,61,13,62,14,0,0,1,1,59,12,6,5,2,1,0,0,54,7
ufc 139: shogun vs henderson,urijah faber vs. brian bowles,Round 2,brian bowles,0.0,0.0,0.0,0.0,0.0,0.0,7,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0
ufc 139: shogun vs henderson,rick story vs. martin kampmann,Round 1,rick story,0.0,0.37,0.0,0.0,0.0,8.0,91,34,94,37,1,0,0,0,79,28,16,9,12,6,0,0,75,25
ufc 139: shogun vs henderson,rick story vs. martin kampmann,Round 2,rick story,0.0,0.27,0.0,0.0,0.0,2.0,47,13,48,14,0,0,0,0,46,13,8,5,1,0,0,0,39,8
ufc 139: shogun vs henderson,rick story vs. martin kampmann,Round 3,rick story,0.0,0.43,0.5,0.0,0.0,27.0,32,14,41,22,2,1,0,0,20,6,9,8,12,8,0,0,23,6
ufc 139: shogun vs henderson,rick story vs. martin kampmann,Round 1,martin kampmann,0.0,0.25,0.0,0.0,0.0,0.0,67,17,67,17,0,0,1,0,64,15,0,0,3,2,0,0,66,17
ufc 139: shogun vs henderson,rick story vs. martin kampmann,Round 2,martin kampmann,0.0,0.19,0.5,0.0,0.0,116.0,56,11,70,24,2,1,0,0,50,7,4,3,2,0,4,4,52,8
ufc 139: shogun vs henderson,rick story vs. martin kampmann,Round 3,martin kampmann,0.0,0.41,0.28,1.0,0.0,179.0,24,10,28,14,7,2,0,0,13,7,3,1,11,3,0,0,21,9
ufc 139: shogun vs henderson,stephan bonnar vs. kyle kingsbury,Round 1,stephan bonnar,0.0,0.56,0.33,0.0,0.0,93.0,48,27,68,43,3,1,9,7,23,8,9,7,19,15,6,4,30,13
ufc 139: shogun vs henderson,stephan bonnar vs. kyle kingsbury,Round 2,stephan bonnar,0.0,0.23,1.0,1.0,0.0,265.0,13,3,59,45,1,1,0,0,10,2,2,1,0,0,3,1,11,2
ufc 139: shogun vs henderson,stephan bonnar vs. kyle kingsbury,Round 3,stephan bonnar,0.0,0.46,1.0,0.0,0.0,277.0,13,6,56,45,2,2,0,0,3,2,3,3,0,0,10,4,10,3
ufc 139: shogun vs henderson,stephan bonnar vs. kyle kingsbury,Round 1,kyle kingsbury,0.0,0.63,0.0,0.0,0.0,58.0,36,23,42,29,0,0,8,7,20,11,7,5,16,12,0,0,21,11
ufc 139: shogun vs henderson,stephan bonnar vs. kyle kingsbury,Round 2,kyle kingsbury,0.0,0.5,0.0,0.0,0.0,0.0,12,6,13,7,0,0,2,1,12,6,2,2,0,0,0,0,8,3
ufc 139: shogun vs henderson,stephan bonnar vs. kyle kingsbury,Round 3,kyle kingsbury,0.0,0.4,0.0,0.0,0.0,0.0,5,2,5,2,0,0,1,1,5,2,0,0,0,0,0,0,4,1
ufc 139: shogun vs henderson,ryan bader vs. jason brilz,Round 1,ryan bader,1.0,0.42,0.0,0.0,0.0,1.0,14,6,14,6,0,0,1,0,14,6,0,0,0,0,0,0,13,6
ufc 139: shogun vs henderson,ryan bader vs. jason brilz,Round 1,jason brilz,0.0,0.07,0.0,0.0,0.0,0.0,13,1,13,1,0,0,1,0,13,1,0,0,0,0,0,0,12,1
ufc 139: shogun vs henderson,michael mcdonald vs. alex soto,Round 1,michael mcdonald,2.0,0.5,0.0,0.0,0.0,7.0,24,12,24,12,0,0,0,0,16,6,2,1,1,0,7,6,22,11
ufc 139: shogun vs henderson,michael mcdonald vs. alex soto,Round 1,alex soto,0.0,0.75,0.0,0.0,0.0,0.0,8,6,8,6,0,0,2,2,8,6,2,1,0,0,0,0,4,3
ufc 139: shogun vs henderson,tom lawlor vs. chris weidman,Round 1,tom lawlor,0.0,0.28,0.0,0.0,0.0,0.0,7,2,7,2,0,0,0,0,7,2,0,0,0,0,0,0,7,2
ufc 139: shogun vs henderson,tom lawlor vs. chris weidman,Round 1,chris weidman,0.0,0.5,1.0,1.0,0.0,87.0,6,3,6,3,1,1,0,0,6,3,2,1,0,0,0,0,4,2
ufc 139: shogun vs henderson,gleison tibau vs. rafael dos anjos,Round 1,gleison tibau,0.0,0.27,0.5,0.0,0.0,25.0,29,8,33,12,2,1,0,0,27,7,2,2,2,1,0,0,27,6
ufc 139: shogun vs henderson,gleison tibau vs. rafael dos anjos,Round 2,gleison tibau,0.0,0.52,0.0,0.0,0.0,24.0,71,37,72,38,1,0,0,0,71,37,7,7,0,0,0,0,64,30
ufc 139: shogun vs henderson,gleison tibau vs. rafael dos anjos,Round 3,gleison tibau,0.0,0.39,1.0,0.0,0.0,54.0,28,11,31,14,1,1,1,1,25,9,1,1,2,2,1,0,26,9
ufc 139: shogun vs henderson,gleison tibau vs. rafael dos anjos,Round 1,rafael dos anjos,0.0,0.17,0.0,0.0,0.0,37.0,28,5,30,7,3,0,3,0,26,3,1,1,2,2,0,0,24,4
ufc 139: shogun vs henderson,gleison tibau vs. rafael dos anjos,Round 2,rafael dos anjos,0.0,0.24,0.0,0.0,0.0,20.0,33,8,39,14,1,0,2,1,31,7,3,2,2,1,0,0,28,5
ufc 139: shogun vs henderson,gleison tibau vs. rafael dos anjos,Round 3,rafael dos anjos,0.0,0.34,0.0,0.0,0.0,64.0,35,12,41,18,4,0,5,5,28,8,5,3,7,4,0,0,25,4
ufc 139: shogun vs henderson,miguel torres vs. nick pace,Round 1,miguel torres,0.0,0.5,0.0,0.0,0.0,0.0,44,22,56,33,1,0,11,9,38,16,3,3,6,6,0,0,30,10
ufc 139: shogun vs henderson,miguel torres vs. nick pace,Round 2,miguel torres,0.0,0.55,0.0,0.0,0.0,105.0,36,20,92,73,0,0,11,10,23,7,9,9,13,13,0,0,16,1
ufc 139: shogun vs henderson,miguel torres vs. nick pace,Round 3,miguel torres,0.0,0.52,0.0,0.0,0.0,98.0,42,22,64,44,0,0,2,2,38,18,9,8,4,4,0,0,31,12
ufc 139: shogun vs henderson,miguel torres vs. nick pace,Round 1,nick pace,0.0,0.48,0.0,0.0,0.0,100.0,33,16,39,22,2,0,8,8,25,9,7,6,8,7,0,0,18,2
ufc 139: shogun vs henderson,miguel torres vs. nick pace,Round 2,nick pace,0.0,0.5,1.0,0.0,0.0,85.0,14,7,18,11,1,1,3,2,9,3,6,3,3,3,2,1,5,2
ufc 139: shogun vs henderson,miguel torres vs. nick pace,Round 3,nick pace,0.0,0.36,0.0,0.0,0.0,0.0,22,8,22,8,0,0,0,0,18,5,5,5,4,3,0,0,17,3
ufc 139: shogun vs henderson,matt brown vs. seth baczynski,Round 1,matt brown,0.0,0.6,0.0,0.0,1.0,30.0,28,17,37,26,0,0,3,1,16,6,13,12,12,11,0,0,12,4
ufc 139: shogun vs henderson,matt brown vs. seth baczynski,Round 2,matt brown,0.0,0.33,1.0,0.0,0.0,26.0,6,2,6,2,1,1,1,1,6,2,2,1,0,0,0,0,3,0
ufc 139: shogun vs henderson,matt brown vs. seth baczynski,Round 1,seth baczynski,0.0,0.35,0.2,0.0,0.0,163.0,42,15,48,20,5,1,3,0,27,6,3,3,13,7,2,2,36,12
ufc 139: shogun vs henderson,matt brown vs. seth baczynski,Round 2,seth baczynski,0.0,0.28,0.0,1.0,0.0,0.0,7,2,7,2,0,0,1,0,7,2,1,0,0,0,0,0,5,2
ufc 139: shogun vs henderson,danny castillo vs. shamar bailey,Round 1,danny castillo,0.0,0.64,1.0,0.0,0.0,276.0,34,22,61,45,3,3,1,1,2,2,4,4,0,0,32,20,29,17
ufc 139: shogun vs henderson,danny castillo vs. shamar bailey,Round 1,shamar bailey,0.0,0.75,0.0,0.0,0.0,0.0,4,3,23,21,0,0,0,0,1,0,0,0,1,1,2,2,4,3
ufc on fox: velasquez vs dos santos,cain velasquez vs. junior dos santos,Round 1,cain velasquez,0.0,0.5,0.0,0.0,0.0,0.0,14,7,14,7,1,0,5,4,14,7,0,0,0,0,0,0,9,3
ufc on fox: velasquez vs dos santos,cain velasquez vs. junior dos santos,Round 1,junior dos santos,1.0,0.61,0.0,0.0,0.0,8.0,13,8,19,12,0,0,0,0,8,4,3,2,0,0,5,4,10,6
ufc on fox: velasquez vs dos santos,clay guida vs. benson henderson,Round 1,clay guida,0.0,0.3,0.0,1.0,0.0,67.0,20,6,31,16,4,0,1,1,14,3,4,2,6,3,0,0,15,3
ufc on fox: velasquez vs dos santos,clay guida vs. benson henderson,Round 2,clay guida,0.0,0.37,0.5,1.0,0.0,49.0,8,3,16,11,4,2,0,0,2,1,4,2,6,2,0,0,4,1
ufc on fox: velasquez vs dos santos,clay guida vs. benson henderson,Round 3,clay guida,0.0,0.16,0.0,2.0,0.0,53.0,12,2,18,8,1,0,1,1,9,2,3,1,3,0,0,0,8,0
ufc on fox: velasquez vs dos santos,clay guida vs. benson henderson,Round 1,benson henderson,1.0,0.46,0.0,0.0,0.0,101.0,41,19,68,41,1,0,2,1,22,5,12,11,15,10,4,4,27,7
ufc on fox: velasquez vs dos santos,clay guida vs. benson henderson,Round 2,benson henderson,0.0,0.57,0.25,0.0,0.0,194.0,19,11,48,38,4,1,0,0,3,2,8,7,13,7,3,2,11,4
ufc on fox: velasquez vs dos santos,clay guida vs. benson henderson,Round 3,benson henderson,0.0,0.34,0.5,0.0,0.0,152.0,29,10,42,23,2,1,1,0,12,0,10,5,10,4,7,6,18,5
ufc on fox: velasquez vs dos santos,dustin poirier vs. pablo garza,Round 1,dustin poirier,0.0,0.35,1.0,0.0,0.0,109.0,40,14,53,25,1,1,3,2,26,9,3,1,3,3,11,2,34,11
ufc on fox: velasquez vs dos santos,dustin poirier vs. pablo garza,Round 2,dustin poirier,0.0,0.42,0.0,1.0,0.0,66.0,7,3,10,6,0,0,0,0,1,0,0,0,0,0,6,3,7,3
ufc on fox: velasquez vs dos santos,dustin poirier vs. pablo garza,Round 1,pablo garza,0.0,0.48,0.0,1.0,0.0,0.0,29,14,33,18,1,0,11,8,24,13,9,5,5,1,0,0,9,1
ufc on fox: velasquez vs dos santos,dustin poirier vs. pablo garza,Round 2,pablo garza,0.0,0.0,0.0,0.0,0.0,0.0,5,0,11,6,1,0,1,0,4,0,1,0,1,0,0,0,3,0
ufc on fox: velasquez vs dos santos,cub swanson vs. ricardo lamas,Round 1,cub swanson,0.0,0.4,1.0,1.0,0.0,42.0,32,13,35,16,1,1,8,4,30,12,3,2,1,0,1,1,21,7
ufc on fox: velasquez vs dos santos,cub swanson vs. ricardo lamas,Round 2,cub swanson,0.0,0.36,0.0,0.0,0.0,0.0,11,4,12,4,0,0,2,1,10,3,1,0,0,0,1,1,8,3
ufc on fox: velasquez vs dos santos,cub swanson vs. ricardo lamas,Round 1,ricardo lamas,0.0,0.28,0.33,0.0,0.0,77.0,21,6,25,10,3,1,3,0,16,2,5,5,0,0,5,4,13,1
ufc on fox: velasquez vs dos santos,cub swanson vs. ricardo lamas,Round 2,ricardo lamas,0.0,0.33,1.0,1.0,0.0,97.0,9,3,13,7,1,1,1,1,4,1,1,1,0,0,5,2,7,1
ufc on fox: velasquez vs dos santos,damarques johnson vs. clay harvison,Round 1,damarques johnson,1.0,0.3,0.0,0.0,0.0,2.0,20,6,20,6,0,0,0,0,19,5,0,0,0,0,1,1,20,6
ufc on fox: velasquez vs dos santos,damarques johnson vs. clay harvison,Round 1,clay harvison,0.0,0.28,0.0,0.0,0.0,0.0,21,6,21,6,0,0,4,4,21,6,0,0,0,0,0,0,17,2
ufc on fox: velasquez vs dos santos,norifumi yamamoto vs. darren uyenoyama,Round 1,norifumi yamamoto,0.0,0.5,0.5,0.0,1.0,102.0,12,6,15,9,2,1,1,1,10,4,3,3,2,2,0,0,8,2
ufc on fox: velasquez vs dos santos,norifumi yamamoto vs. darren uyenoyama,Round 2,norifumi yamamoto,0.0,0.66,0.0,0.0,0.0,12.0,6,4,10,8,0,0,0,0,2,1,2,2,1,1,3,2,4,2
ufc on fox: velasquez vs dos santos,norifumi yamamoto vs. darren uyenoyama,Round 3,norifumi yamamoto,0.0,0.5,0.0,0.0,0.0,136.0,10,5,15,10,2,0,1,1,10,5,2,1,0,0,0,0,7,3
ufc on fox: velasquez vs dos santos,norifumi yamamoto vs. darren uyenoyama,Round 1,darren uyenoyama,0.0,1.0,1.0,1.0,1.0,79.0,4,4,16,15,1,1,1,1,2,2,0,0,1,1,1,1,3,3
ufc on fox: velasquez vs dos santos,norifumi yamamoto vs. darren uyenoyama,Round 2,darren uyenoyama,0.0,0.85,0.5,0.0,0.0,269.0,7,6,71,60,2,1,0,0,1,0,4,4,0,0,6,6,3,2
ufc on fox: velasquez vs dos santos,norifumi yamamoto vs. darren uyenoyama,Round 3,darren uyenoyama,0.0,0.71,0.0,0.0,0.0,0.0,7,5,13,9,0,0,1,1,5,3,3,2,2,2,0,0,3,2
ufc on fox: velasquez vs dos santos,mackens semerzier vs. robert peralta,Round 1,mackens semerzier,0.0,0.78,0.33,0.0,0.0,202.0,28,22,39,32,3,1,7,7,11,8,11,10,10,8,7,6,10,5
ufc on fox: velasquez vs dos santos,mackens semerzier vs. robert peralta,Round 2,mackens semerzier,0.0,0.47,0.0,0.0,0.0,69.0,44,21,49,26,1,0,7,7,41,18,10,9,3,3,0,0,27,5
ufc on fox: velasquez vs dos santos,mackens semerzier vs. robert peralta,Round 3,mackens semerzier,0.0,0.35,0.0,0.0,0.0,0.0,20,7,20,7,1,0,8,5,20,7,0,0,0,0,0,0,12,2
ufc on fox: velasquez vs dos santos,mackens semerzier vs. robert peralta,Round 1,robert peralta,0.0,0.42,0.0,0.0,0.0,0.0,14,6,27,16,0,0,3,3,10,3,2,2,4,3,0,0,9,1
ufc on fox: velasquez vs dos santos,mackens semerzier vs. robert peralta,Round 2,robert peralta,1.0,0.4,0.0,0.0,0.0,12.0,54,22,61,29,0,0,1,1,41,12,8,6,5,3,8,7,45,15
ufc on fox: velasquez vs dos santos,mackens semerzier vs. robert peralta,Round 3,robert peralta,1.0,0.35,0.0,0.0,0.0,12.0,31,11,41,20,0,0,3,3,24,5,5,1,0,0,7,6,23,7
ufc on fox: velasquez vs dos santos,alex caceres vs. cole escovedo,Round 1,alex caceres,0.0,0.55,0.0,0.0,0.0,7.0,60,33,61,34,0,0,8,7,54,28,10,8,4,3,2,2,42,18
ufc on fox: velasquez vs dos santos,alex caceres vs. cole escovedo,Round 2,alex caceres,0.0,0.61,0.0,0.0,0.0,36.0,77,47,81,51,0,0,1,1,73,44,19,18,2,2,2,1,57,28
ufc on fox: velasquez vs dos santos,alex caceres vs. cole escovedo,Round 3,alex caceres,0.0,0.59,0.0,1.0,0.0,8.0,37,22,40,25,0,0,5,4,36,21,5,5,1,1,0,0,27,13
ufc on fox: velasquez vs dos santos,alex caceres vs. cole escovedo,Round 1,cole escovedo,0.0,0.17,0.0,0.0,0.0,0.0,23,4,24,5,1,0,4,1,23,4,4,1,0,0,0,0,15,2
ufc on fox: velasquez vs dos santos,alex caceres vs. cole escovedo,Round 2,cole escovedo,0.0,0.52,0.0,0.0,0.0,0.0,23,12,26,14,0,0,5,3,22,12,7,6,1,0,0,0,11,3
ufc on fox: velasquez vs dos santos,alex caceres vs. cole escovedo,Round 3,cole escovedo,0.0,0.66,0.66,0.0,0.0,116.0,12,8,13,9,3,2,1,1,11,8,4,4,1,0,0,0,7,3
ufc on fox: velasquez vs dos santos,mike pierce vs. paul bradley,Round 1,mike pierce,0.0,0.42,0.0,0.0,0.0,16.0,56,24,67,34,0,0,7,5,51,20,5,5,5,4,0,0,44,14
ufc on fox: velasquez vs dos santos,mike pierce vs. paul bradley,Round 2,mike pierce,0.0,0.54,0.0,0.0,0.0,20.0,31,17,52,35,1,0,4,3,25,11,2,2,6,6,0,0,25,12
ufc on fox: velasquez vs dos santos,mike pierce vs. paul bradley,Round 3,mike pierce,0.0,0.59,0.0,0.0,0.0,0.0,57,34,87,64,0,0,3,2,51,28,7,7,3,3,3,3,47,25
ufc on fox: velasquez vs dos santos,mike pierce vs. paul bradley,Round 1,paul bradley,0.0,0.43,0.0,0.0,0.0,30.0,39,17,40,18,1,0,4,2,36,14,5,4,3,3,0,0,30,11
ufc on fox: velasquez vs dos santos,mike pierce vs. paul bradley,Round 2,paul bradley,0.0,0.48,0.0,0.0,0.0,0.0,45,22,49,24,1,0,4,3,39,17,3,3,6,5,0,0,38,16
ufc on fox: velasquez vs dos santos,mike pierce vs. paul bradley,Round 3,paul bradley,0.0,0.39,0.0,0.0,0.0,33.0,61,24,66,27,2,0,2,2,55,20,3,3,6,4,0,0,56,19
ufc on fox: velasquez vs dos santos,aaron rosa vs. matt lucas,Round 1,aaron rosa,0.0,0.53,0.0,0.0,0.0,3.0,39,21,83,61,0,0,1,1,22,5,14,14,17,16,0,0,24,6
ufc on fox: velasquez vs dos santos,aaron rosa vs. matt lucas,Round 2,aaron rosa,0.0,0.47,0.0,0.0,0.0,0.0,21,10,93,80,0,0,2,2,12,3,3,1,9,7,0,0,16,7
ufc on fox: velasquez vs dos santos,aaron rosa vs. matt lucas,Round 3,aaron rosa,0.0,0.71,0.0,0.0,0.0,49.0,39,28,135,115,0,0,2,2,21,10,14,14,18,18,0,0,23,12
ufc on fox: velasquez vs dos santos,aaron rosa vs. matt lucas,Round 1,matt lucas,0.0,0.47,0.0,0.0,0.0,171.0,19,9,37,25,5,0,0,0,15,5,0,0,3,3,1,1,19,9
ufc on fox: velasquez vs dos santos,aaron rosa vs. matt lucas,Round 2,matt lucas,0.0,0.66,0.33,0.0,0.0,146.0,6,4,14,11,3,1,0,0,6,4,0,0,0,0,0,0,6,4
ufc on fox: velasquez vs dos santos,aaron rosa vs. matt lucas,Round 3,matt lucas,0.0,0.42,0.0,0.0,0.0,95.0,14,6,24,12,2,0,0,0,13,5,0,0,1,1,0,0,14,6
ufc 138: leben vs munoz,chris leben vs. mark munoz,Round 1,chris leben,0.0,0.36,1.0,1.0,0.0,46.0,22,8,53,39,2,2,1,1,9,1,2,2,8,6,5,1,19,5
ufc 138: leben vs munoz,chris leben vs. mark munoz,Round 2,chris leben,0.0,0.3,0.0,1.0,0.0,40.0,13,4,35,22,0,0,1,0,8,3,1,1,3,0,2,1,11,3
ufc 138: leben vs munoz,chris leben vs. mark munoz,Round 1,mark munoz,0.0,0.6,0.5,0.0,0.0,174.0,33,20,38,25,4,2,1,1,8,5,9,8,8,5,17,10,23,11
ufc 138: leben vs munoz,chris leben vs. mark munoz,Round 2,mark munoz,0.0,0.46,0.6,0.0,0.0,202.0,41,19,54,30,5,3,0,0,3,0,8,8,1,0,37,19,33,11
ufc 138: leben vs munoz,brad pickett vs. renan barao,Round 1,brad pickett,0.0,0.17,0.0,0.0,0.0,0.0,56,10,56,10,0,0,0,0,56,10,6,1,0,0,0,0,50,9
ufc 138: leben vs munoz,brad pickett vs. renan barao,Round 1,renan barao,1.0,0.37,0.0,1.0,0.0,46.0,98,37,99,38,1,0,7,5,84,33,9,3,0,0,14,4,82,29
ufc 138: leben vs munoz,thiago alves vs. papy abedi,Round 1,thiago alves,1.0,0.55,0.0,1.0,0.0,31.0,45,25,51,30,0,0,7,5,30,12,3,3,1,1,14,12,35,17
ufc 138: leben vs munoz,thiago alves vs. papy abedi,Round 1,papy abedi,0.0,0.36,0.0,0.0,0.0,40.0,38,14,39,15,0,0,1,1,32,9,5,4,6,5,0,0,32,9
ufc 138: leben vs munoz,cyrille diabate vs. anthony perosh,Round 1,cyrille diabate,0.0,0.46,0.0,0.0,0.0,15.0,30,14,34,17,0,0,1,0,25,11,8,7,0,0,5,3,21,7
ufc 138: leben vs munoz,cyrille diabate vs. anthony perosh,Round 2,cyrille diabate,0.0,0.42,0.0,0.0,0.0,0.0,7,3,15,10,0,0,0,0,6,2,1,1,0,0,1,1,6,2
ufc 138: leben vs munoz,cyrille diabate vs. anthony perosh,Round 1,anthony perosh,0.0,0.22,0.25,0.0,0.0,96.0,18,4,19,4,4,1,0,0,11,2,0,0,0,0,7,2,18,4
ufc 138: leben vs munoz,cyrille diabate vs. anthony perosh,Round 2,anthony perosh,0.0,0.65,0.5,3.0,0.0,149.0,20,13,24,16,2,1,0,0,2,0,0,0,0,0,18,13,20,13
ufc 138: leben vs munoz,terry etim vs. edward faaloloto,Round 1,terry etim,0.0,0.83,0.0,1.0,0.0,0.0,6,5,6,5,0,0,1,1,6,5,1,1,0,0,0,0,4,3
ufc 138: leben vs munoz,terry etim vs. edward faaloloto,Round 1,edward faaloloto,0.0,0.0,0.0,0.0,0.0,8.0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
ufc 138: leben vs munoz,john maguire vs. justin edwards,Round 1,john maguire,0.0,0.64,0.8,0.0,0.0,208.0,14,9,26,18,5,4,0,0,3,0,3,2,5,4,6,5,11,7
ufc 138: leben vs munoz,john maguire vs. justin edwards,Round 2,john maguire,0.0,0.63,0.5,1.0,0.0,164.0,11,7,29,22,2,1,3,3,9,5,2,2,1,1,1,1,6,2
ufc 138: leben vs munoz,john maguire vs. justin edwards,Round 3,john maguire,0.0,0.84,0.5,1.0,1.0,184.0,13,11,33,30,2,1,0,0,5,4,2,2,4,4,4,3,11,9
ufc 138: leben vs munoz,john maguire vs. justin edwards,Round 1,justin edwards,1.0,0.5,0.0,1.0,0.0,38.0,34,17,40,23,1,0,4,3,11,6,9,7,13,7,10,4,21,7
ufc 138: leben vs munoz,john maguire vs. justin edwards,Round 2,justin edwards,0.0,0.36,0.0,0.0,0.0,36.0,19,7,33,16,1,0,0,0,12,2,8,4,7,5,0,0,11,3
