Name,Nickname,Weight+AF8-Class,Knockouts,Submissions,First+AF8-Round+AF8-Finishes,Striking+AF8-Accuracy,Takedown+AF8-Accuracy,Sig+AF8-Str+AF8-Attempted Total,Takedowns+AF8-Landed+AF8-Total,Takedowns+AF8-Attempted+AF8-Total,Sig+AF8-Strikes+AF8-Per Min,Takedown+AF8-Avg+AF8-Per Min,Sig+AF8-Str+AF8-Def,Knockdown+AF8-Avg,Sig+AF8-Strikes+AF8-Absorbed+AF8-Per+AF8-Min,Sub+AF8-Avg+AF8-Per+AF8-Min,Takedown+AF8-Def,Avg+AF8-Fight+AF8-Time,Place+AF8-of+AF8-Birth,Octagon+AF8-Debut,Wins,Losses,Draws,Sig+AF8-Str+AF8-Landed Total+AF8-Total,Sig+AF8-Str+AF8-Landed Total+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Percent,Sig+AF8-Strikes+AF8-Head+AF8-Total,Sig+AF8-Strikes+AF8-Head+AF8-Percent,Sig+AF8-Strikes+AF8-Body+AF8-Total,Sig+AF8-Strikes+AF8-Body+AF8-Percent,Sig+AF8-Strikes+AF8-Leg+AF8-Total,Sig+AF8-Strikes+AF8-Leg+AF8-Percent,Win+AF8-by+AF8-KO/TKO+AF8-Total,Win+AF8-by+AF8-KO/TKO+AF8-Percent,Win+AF8-by+AF8-Decision+AF8-Total,Win+AF8-by+AF8-Decision+AF8-Percent,Win+AF8-by+AF8-Submission+AF8-Total,Win+AF8-by+AF8-Submission+AF8-Percent,img
Simeon Thoresen,+ACI-+ACIAIg-The Grin+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.44,0.4,236,0,5,3.85,1.12,0.65,0,3.85,1.68,0.5,535,Norway,+ACI-Apr. 14, 2012+ACI-,17,4,1,103,0,30,0.29,66,0.64,7,0.07,64,0.62,28,0.27,11,0.11,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Gleison Tibau,,Lightweight Division,0,0,0,0.32,0.54,1889,84,157,1.95,4.08,0.63,0.1,2.51,0.83,0.92,662,+ACI-Mossor+//3//Q-, Brazil+ACI-,+ACI-Nov. 18, 2006+ACI-,40,14,0,601,0,99,0.16,383,0.64,119,0.2,467,0.78,91,0.15,43,0.07,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/68033/profile+AC0-galery/fullbodyleft+AC0-picture/Gleison+AC0-Tibau+AF8-1075+AF8-LeftFullBodyImage.png?itok+AD0-EVYhkFfL
Nolan Ticman,,Flyweight Division,0,0,0,0.48,0,162,0,5,2.57,0,0.68,0,2.53,0,0.6,900,United States,+ACI-Aug. 16, 2014+ACI-,4,3,0,77,0,26,0.34,42,0.55,9,0.12,37,0.48,15,0.19,25,0.32,1,0.25,1,0.25,2,0.5,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/183adf35+AC0-d982+AC0-4b4b+AC0-aee8+AC0-a71f8622cbd1+ACU-252Fnolan+AC0-ticman+AF8-497309+AF8-LeftFullBodyImage.png?itok+AD0-T+AC0-1rcads
Darren Till,+ACI-+ACIAIg-The Gorilla+ACIAIg-+ACI-,Middleweight Division,10,2,5,0.47,0.46,801,3,13,2.3,0.55,0.56,0.46,3.31,0,0.7,816,+ACI-Liverpool, United Kingdom+ACI-,+ACI-May. 30, 2015+ACI-,18,5,1,375,0,39,0.1,284,0.76,52,0.14,258,0.69,52,0.14,65,0.17,10,0.56,6,0.33,2,0.11,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-12/TILL+AF8-DARREN+AF8-L+AF8-12+AC0-10.png?itok+AD0-pCJkF50A
Denis Tiuliulin,,Middleweight Division,9,0,6,0.41,0.43,413,0,7,3.61,0.96,0.38,0.64,5.23,0,0.72,470,+ACI-Moscow, Russia+ACI-,+ACI-Mar. 26, 2022+ACI-,11,10,0,170,0,22,0.13,142,0.84,6,0.04,116,0.68,45,0.26,9,0.05,9,0.9,1,0.1,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-11/TIULIULIN+AF8-DENIS+AF8-L+AF8-08+AC0-19.png?itok+AD0-hYJI2wMj
Andrew Todhunter,+ACI-+ACIAIg-The Sniper+ACIAIg-+ACI-,Welterweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+ACI-Tulsa, United States+ACI-,+ACI-Feb. 10, 2025+ACI-,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/fighter+AF8-images/Andrew+AF8-Todhunter/Andrew+AC0-Todhunter+AF8-MCR+AF8-0053.png?VersionId+AD0-TgmbuQBsfl90p9AC6LWQmCKYDT7NvFZO+ACY-itok+AD0-JNgZyD8D
Du+//3//Q-ko Todorovi+//3//Q-,+ACI-+ACIAIg-Thunder+ACIAIg-+ACI-,Middleweight Division,8,3,7,0.58,0.13,604,2,32,5.35,0.92,0.47,0,4.8,0,0.45,435,+ACI-Kotor, Montenegro+ACI-,+ACI-Aug. 27, 2019+ACI-,12,5,0,349,0,125,0.36,159,0.46,65,0.19,235,0.67,94,0.27,20,0.06,8,0.67,1,0.08,3,0.25,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Tuco Tokkos,,Light Heavyweight Division,6,2,6,0.39,0.4,148,0,10,2.51,2.65,0.48,0,4.99,0,0.33,453,+ACI-London, England+ACI-,+ACI-Jun. 9, 2022+ACI-,10,5,0,57,0,5,0.09,52,0.91,0,0,36,0.63,5,0.09,16,0.28,6,0.6,2,0.2,2,0.2,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-12/TOKKOS+AF8-TUCO+AF8-L+AF8-05+AC0-18.png?itok+AD0-ALs+AC0-jPBx
Puja Tomar,+ACI-+ACIAIg-Cyclone +ACIAIg-+ACI-,Women's Strawweight Division,6,0,3,0.48,0,199,0,0,6.33,0,0.44,0,5.6,0,1,900,+ACI-Budhana, India+ACI-,+ACI-Jun. 8, 2024+ACI-,9,4,0,95,0,1,0.01,94,0.99,0,0,29,0.31,50,0.53,16,0.17,6,0.75,2,0.25,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-06/TOMAR+AF8-PUJA+AF8-R+AF8-06+AC0-08.png?itok+AD0-jbJhP2nS
Tyler Toner,+ACI-+ACIAIg-Thunder+ACIAIg-+ACI-,Featherweight Division,0,0,0,0.46,0,146,0,0,2.06,0,0.62,0.46,2.7,0.46,0.55,652,+ACI-Denver, United States+ACI-,+ACI-Dec. 5, 2010+ACI-,11,3,0,67,0,5,0.07,41,0.61,21,0.31,48,0.72,7,0.1,12,0.18,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
James Toney,+ACI-+ACIAIg-Lights Out+ACIAIg-+ACI-,Heavyweight Division,0,0,0,0,0,0,0,0,0,0,0.27,0,2.41,0,0,199,+ACI-Grand Rapids, United States+ACI-,+ACI-Aug. 29, 2010+ACI-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Ilia Topuria,+ACI-+ACIAIg-El  Matador+ACIAIg-+ACI-,Featherweight Division,6,8,9,0.47,0.61,811,5,18,4.69,2.02,0.64,1.1,3.84,1.1,0.93,614,Germany,+ACI-Oct. 10, 2020+ACI-,16,0,0,384,0,12,0.03,301,0.78,71,0.18,271,0.71,66,0.17,47,0.12,6,0.38,2,0.13,8,0.5,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/TOPURIA+AF8-ILIA+AF8-L+AF8-BELT+AF8-10+AC0-26.png?itok+AD0-4a1uyWfc
Aleksandre Topuria,+ACI-+ACIAIg-El Conquistador+ACIAIg-+ACI-,Bantamweight Division,3,2,5,0.52,0.5,79,0,2,2.73,1,0.7,0,2.53,0,1,900,Germany,+ACI-Feb. 8, 2025+ACI-,6,1,0,41,0,5,0.12,35,0.85,1,0.02,18,0.44,19,0.46,4,0.1,3,0.6,0,0,2,0.4,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-02/TOPURIA+AF8-ALEKSANDRE+AF8-R+AF8-02+AC0-08.png?itok+AD0ALQ-zdGfWk8
Manuel Torres,+ACI-+ACIAIg-El Loco+ACIAIg-+ACI-,Lightweight Division,7,7,14,0.56,0.67,171,0,3,7.17,2.26,0.52,3.4,4.53,1.13,0.89,159,+ACI-Chihuahua, Mexico+ACI-,+ACI-May. 14, 2022+ACI-,15,3,0,95,0,15,0.16,72,0.76,8,0.08,58,0.61,27,0.28,10,0.11,7,0.47,1,0.07,7,0.47,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-09/TORRES+AF8-MANUEL+AF8-L+AF8-09+AC0-14.png?itok+AD0ALQ-rw7Rdpw
Desmond Torres,,Bantamweight Division,0,0,0,0.65,0,34,0,7,4.8,0,0.49,0,11.78,0,1,275,+ACI-Honolulu, United States+ACI-,+ACI-Feb. 11, 2025+ACI-,0,0,0,22,0,10,0.45,12,0.55,0,0,11,0.5,0,0,11,0.5,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/aef8f6ef+AC0-1483+AC0-4251+AC0-8663+AC0-35ace42d32d5+ACU-252FTORRES+AF8-DESMOND+AF8-L.png?itok+AD0-zOfhXtE0
Jose Torres,+ACI-+ACIAIg-Shorty+ACIAIg-+ACI-,Flyweight Division,0,0,0,0.37,0.33,138,1,3,4.37,1.28,0.5,0,9.84,0,0.75,351,+ACI-Chicago, United States+ACI-,+ACI-Aug. 4, 2018+ACI-,8,1,0,51,0,9,0.18,37,0.73,5,0.1,36,0.71,12,0.24,3,0.06,4,0.5,2,0.25,2,0.25,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2018+AC0-10/TORRES+AF8-JOSE+AF8-R.png?VersionId+AD0-G76mJ2rPQhxs+AF8-MYQU8Hcff1m+AF8-MCvi4wU+ACY-itok+AD0-Wkq7TyG5
Alex Torres,+ACI-+ACIAIg-Rolo+ACIAIg-+ACI-,Featherweight Division,0,0,0,0.37,0.22,99,0,9,2.47,2,0.69,0,2.73,0,0.5,900,Colombia,+ACI-Feb. 28, 2015+ACI-,2,2,0,37,0,11,0.3,26,0.7,0,0,22,0.59,8,0.22,7,0.19,2,1,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-08/alexander+AC0-torres+AF8-498768+AF8-LeftFullBodyImage.png?itok+AD0-eXNb2Gpi
Ronys Torres,+ACI-+ACIAIg-Jungle Boy+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.26,0.47,99,0,17,0.87,4,0.58,0,1.93,0.5,0.17,900,+ACI-Manaus, Brazil+ACI-,+ACI-Feb. 6, 2010+ACI-,18,3,0,26,0,8,0.31,13,0.5,5,0.19,19,0.73,2,0.08,5,0.19,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Miguel Angel Torres,,Bantamweight Division,0,0,0,0.43,0,1128,0,5,3.98,0,0.74,0.49,1.86,1.6,0.18,611,+ACI-East Chicago, United States+ACI-,+ACI-Feb. 5, 2011+ACI-,39,5,0,486,0,153,0.31,303,0.62,30,0.06,268,0.55,153,0.31,65,0.13,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Anthony Torres,+ACI-+ACIAIg-The Crush+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.49,0,49,0,0,3.54,0,0.45,0,7.52,2.21,1,204,+ACI-Waimanalo, United States+ACI-,+ACI-Aug. 17, 2006+ACI-,5,1,0,24,0,7,0.29,14,0.58,3,0.13,17,0.71,4,0.17,3,0.13,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Salim Touahri,+ACI-+ACIAIg-Grizzly+ACIAIg-+ACI-,Welterweight Division,6,2,0,0.47,0,249,0,3,2.6,0,0.58,0,2.87,0,0.83,900,+ACI-Krakow, Poland+ACI-,+ACI-Oct. 21, 2017+ACI-,10,4,0,117,0,33,0.28,77,0.66,7,0.06,49,0.42,58,0.5,10,0.09,6,0.6,2,0.2,2,0.2,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2018+AC0-12/TOUHARI+AF8-SALIM+AF8-L.png?VersionId+AD0-vOA3wGeMGe4AbnV19isHqk8.6vNrWYmg+ACY-itok+AD0-6SKBxOG1
Dequan Townsend,+ACI-+ACIAIg-The Tarantula+ACIAIg-+ACI-,Middleweight Division,12,5,0,0.35,0,172,0,0,1.23,0,0.39,0,3.92,0,0.47,734,+ACI-Lansing, United States+ACI-,+ACI-Jun. 29, 2019+ACI-,21,12,0,60,0,21,0.35,36,0.6,3,0.05,24,0.4,30,0.5,6,0.1,12,0.57,4,0.19,5,0.24,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2020+AC0-10/67806+ACU-252Fprofile+AC0-galery+ACU-252Ffullbodyleft+AC0-picture+ACU-252FTOWNSEND+AF8-DEQUAN+AF8-L+AF8-06+AC0-29.png?VersionId+AD0-HSRGDMGZ3T4n48VezO3xksmQRe5lcgT.+ACY-itok+AD0-69Yth9C+AF8-
Slim Trabelsi,,Heavyweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,+ACI-Feb. 11, 2025+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Tiago Trator,,Featherweight Division,0,0,0,0.36,0.11,497,0,18,3.69,0.63,0.6,0,4.23,0.31,0.33,720,+ACI-Laranjal do Jari, Brazil+ACI-,+ACI-Jul. 26, 2014+ACI-,20,6,2,177,0,39,0.22,137,0.77,1,0.01,79,0.45,42,0.24,56,0.32,7,0.35,7,0.35,6,0.3,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/72b2f210+AC0-21b1+AC0-4955+AC0-a467+AC0-169d992f595e+ACU-252FTiago+AC0-Trator+AF8-486132+AF8-LeftFullBodyImage.png?itok+AD0-hnkZuno9
Roberto Traven,,Heavyweight Division,0,0,0,0.5,0,2,0,0,0.92,0,0.57,0,2.77,0,0,65,Brazil,+ACI-Sep. 20, 1996+ACI-,4,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Francisco Trevino,+ACI-+ACIAIg-Sitkayan+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.42,0.22,193,0,9,2.65,0.97,0.64,0,2.42,0,0.41,619,United States,+ACI-Mar. 15, 2014+ACI-,12,2,0,82,0,20,0.24,56,0.68,6,0.07,38,0.46,11,0.13,33,0.4,5,0.42,4,0.33,3,0.25,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/45390c3d+AC0-f89b+AC0-4429+AC0-912e+AC0-582376775f74+ACU-252FFrancisco+AC0-Trevino+AF8-464214+AF8-LeftFullBodyImage.png?itok+AD0-ySOuvyf+AC0-
Angelo Trevino,,Welterweight Division,0,0,0,0.55,0,73,0,3,5.19,0,0.47,1.95,3.9,0,1,462,+ACI-San Mateo, United States+ACI-,+ACI-Feb. 11, 2025+ACI-,7,2,0,40,0,1,0.03,23,0.58,16,0.4,38,0.95,2,0.05,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Frank Trigg,+ACI-+ACIAIg-Twinkle Toes+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.47,0.67,157,0,3,2.7,1.1,0.57,0.55,3.98,1.1,0.75,235,+ACI-Rochester, United States+ACI-,+ACI-Nov. 21, 2003+ACI-,19,8,0,74,0,15,0.2,14,0.19,45,0.61,63,0.85,10,0.14,1,0.01,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Francisco Trinaldo,+ACI-+ACIAIg-Massaranduba+ACIAIg-+ACI-,Welterweight Division,9,5,7,0.45,0.42,2230,16,50,3.13,0.98,0.61,0.23,2.67,0.51,0.6,743,+ACI-Amarante, Brazil+ACI-,+ACI-Jun. 24, 2012+ACI-,28,9,0,1009,0,168,0.17,703,0.7,138,0.14,616,0.61,277,0.27,116,0.11,9,0.32,14,0.5,5,0.18,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-06/67967+ACU-252Fprofile+AC0-galery+ACU-252Ffullbodyleft+AC0-picture+ACU-252FTRINALDO+AF8-FRANCISCO+AF8-L+AF8-06+AC0-05.png?itok+AD0-2XThXrxh
Michael Trizano,+ACI-+ACIAIg-The Lone Wolf+ACIAIg-+ACI-,Featherweight Division,3,2,3,0.54,0.67,564,0,3,3.63,0.36,0.51,0.54,4.4,0.54,0.73,713,+ACI-New York, United States+ACI-,+ACI-Jul. 6, 2018+ACI-,11,3,0,302,0,33,0.11,248,0.82,21,0.07,159,0.53,74,0.25,69,0.23,3,0.27,6,0.55,2,0.18,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/e72d00f1+AC0-3c4d+AC0-487a+AC0-b751+AC0-4b0556eb1554+ACU-252FTRIZANO+AF8-MICHAEL+AF8-L+AF8-02+AC0-05.png?itok+AD0-eq5EcjxA
Antonio Trocoli,+ACI-+ACIAIg-Malvado+ACIAIg-+ACI-,Middleweight Division,3,5,3,0.5,0.11,46,0,9,1.29,0.84,0.24,0,5.79,0.84,0.5,356,+ACI-Salvador, Brazil+ACI-,+ACI-Jul. 9, 2019+ACI-,12,5,0,23,0,5,0.22,18,0.78,0,0,9,0.39,12,0.52,2,0.09,3,0.25,4,0.33,5,0.42,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-11/TROCOLI+AF8-ANTONIO+AF8-R+AF8-11+AC0-09.png?itok+AD0-QPteYkyb
Tor Troeng,+ACI-+ACIAIg-The Hammer+ACIAIg-+ACI-,Middleweight Division,0,0,0,0.47,0.08,120,0,26,1.16,0.62,0.32,0,3.26,0.31,0.67,723,Sweden,+ACI-Apr. 6, 2013+ACI-,16,7,1,56,0,23,0.41,25,0.45,8,0.14,30,0.54,17,0.3,9,0.16,6,0.38,4,0.25,6,0.38,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/cbf96986+AC0-3a66+AC0-4b4b+AC0-a043+AC0-e1c9c9324bd8+ACU-252FTor+AC0-Troeng+AF8-302965+AF8-LeftFullBodyImage.png?itok+AD0-h7u+AF8-GjLR
Abel Trujillo,+ACI-+ACIAIg-Killa+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.41,0.45,662,15,33,2.65,2.18,0.6,0.44,2.31,0.44,0.4,563,+ACI-Greensboro, United States+ACI-,+ACI-Dec. 8, 2012+ACI-,15,8,0,273,0,63,0.23,145,0.53,65,0.24,195,0.71,59,0.22,19,0.07,7,0.47,6,0.4,2,0.13,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-08/Abel+AC0-Trujillo+AF8-287176+AF8-LeftFullBodyImage.png?itok+AD0-RAMVJ4xz
Arman Tsarukyan,+ACI-+ACIAIg-Ahalkalakets+ACIAIg-+ACI-,Lightweight Division,9,5,8,0.49,0.37,1073,3,81,3.79,3.25,0.54,0.32,1.84,0,0.75,756,Georgia,+ACI-Apr. 20, 2019+ACI-,22,3,0,525,0,40,0.08,331,0.63,154,0.29,343,0.65,121,0.23,61,0.12,9,0.41,8,0.36,5,0.23,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/TSARUKYAN+AF8-ARMAN+AF8-L+AF8-01+AC0-18.png?itok+AD0-YBzrEyRA
Rei Tsuruya,,Flyweight Division,4,4,4,0.61,0.5,155,3,30,2.28,5.45,0.47,0,1.31,2.54,0.5,620,Japan,+ACI-Feb. 3, 2024+ACI-,10,0,0,94,0,4,0.04,20,0.21,70,0.74,83,0.88,5,0.05,6,0.06,4,0.44,1,0.11,4,0.44,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-06/TSURUYA+AF8-REI+AF8-L+AF8-06+AC0-29.png?itok+AD0-q238a8yx
Chris Tuchscherer,+ACI-+ACIAIg-The Crowbar+ACIAIg-+ACI-,Heavyweight Division,0,0,0,0.32,0.18,107,0,11,1.35,1.19,0.47,0,3.17,0.59,0,379,+ACI-Rugby, United States+ACI-,+ACI-Aug. 29, 2009+ACI-,18,4,0,34,0,8,0.24,25,0.74,1,0.03,21,0.62,3,0.09,10,0.29,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Jon Tuck,+ACI-+ACIAIg-The Super Saiyan+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.4,0.33,809,3,9,3,0.42,0.61,0.28,3.74,0.97,0.5,719,+ACI-Spokane, United States+ACI-,+ACI-Nov. 10, 2012+ACI-,10,5,0,324,0,30,0.09,259,0.8,35,0.11,182,0.56,82,0.25,60,0.19,4,0.4,1,0.1,5,0.5,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/68321/profile+AC0-galery/fullbodyleft+AC0-picture/Jon+AC0-Tuck+AF8-289022+AF8-LeftFullBodyImage.png?itok+AD0-dpODiqLC
Gavin Tucker,+ACI-+ACIAIg-Guv'nor+ACIAIg-+ACI-,Featherweight Division,4,6,4,0.45,0.44,691,1,34,4.29,3.13,0.57,0,4.18,1.46,0.54,617,+ACI-Ship Cove, Canada+ACI-,+ACI-Feb. 20, 2017+ACI-,13,3,0,309,0,49,0.16,247,0.8,13,0.04,189,0.61,78,0.25,42,0.14,4,0.31,3,0.23,6,0.46,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/0c2a6693+AC0-7f42+AC0-47b1+AC0-8d33+AC0-1c77dcd4616c+ACU-252FTUCKER+AF8-GAVIN+AF8-L+AF8-07+AC0-27.png?itok+AD0-PF4S240N
Jumabieke Tuerxun,+ACI-+ACIAIg-Leopard+ACIAIg-+ACI-,Bantamweight Division,0,0,0,0.29,0.11,176,0,9,1.6,0.47,0.6,0,3.08,0.94,0.67,636,United States,+ACI-Mar. 1, 2014+ACI-,17,3,0,51,0,7,0.14,40,0.78,4,0.08,31,0.61,11,0.22,9,0.18,3,0.18,9,0.53,5,0.29,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/7c67c085+AC0-6688+AC0-490d+AC0-9ded+AC0-492113e7f853+ACU-252FJumabieke+AC0-Tuerxun+AF8-302919+AF8-LeftFullBodyImage.png?itok+AD0-d9KK0ZIC
Tai Tuivasa,+ACI-+ACIAIg-Bam Bam+ACIAIg-+ACI-,Heavyweight Division,14,0,12,0.47,0,930,0,3,3.77,0,0.44,1.04,5.18,0,0.58,434,+ACI-Kingswood, Australia+ACI-,+ACI-Nov. 18, 2017+ACI-,15,8,0,436,0,104,0.24,318,0.73,14,0.03,257,0.59,76,0.17,103,0.24,14,0.93,1,0.07,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/TUIVASA+AF8-TAI+AF8-L+AF8-08+AC0-17.png?itok+AD0-NpCXxG3n
Zubaira Tukhugov,+ACI-+ACIAIg-Warrior+ACIAIg-+ACI-,Lightweight Division,7,1,7,0.4,0.39,894,7,41,3.17,2.13,0.64,0.4,3.07,0,1,751,+ACI-USSR, Russia+ACI-,+ACI-Feb. 15, 2014+ACI-,20,6,1,357,0,24,0.07,302,0.85,31,0.09,312,0.87,36,0.1,9,0.03,7,0.35,12,0.6,1,0.05,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-02/TUKHUGOV+AF8-ZUBAIRA+AF8-L+AF8-02+AC0-11.png?itok+AD0-2os2clzD
Teila Tuli,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+ACI-Honolulu, United States+ACI-,+ACI-Nov. 12, 1993+ACI-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-10/TULI+AF8-TEILA+AF8-L.png?itok+AD0-KLxFzCoa
Marco Tulio,+ACI-+ACIAIg-Matuto+ACIAIg-+ACI-,Middleweight Division,9,0,7,0.52,0.2,249,0,10,5.02,1.17,0.58,1.75,2.68,0.58,0,514,+ACI-Uberl+//3//Q-ndia, Brazil+ACI-,+ACI-Jan. 11, 2025+ACI-,13,1,0,129,0,9,0.07,94,0.73,26,0.2,65,0.5,29,0.22,35,0.27,9,0.69,3,0.23,1,0.08,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/12/TULIO+AF8-MARCO+AF8-L+AF8-01+AC0-11.png?itok+AD0-S2+AC0-Of4Gh
